HOME_COUNTY_FIPS,STOP_DATE,STOP_COUNTY_FIPS,VISIT_CT,visit_ct_P8,visit_ct_P5,visit_ct_P3,visit_ct_P1,visit_ct_P05,visit_ct_P01,visit_ct_P005
06087,2019-03-10 00:00:00.000,11001,1,2,0,1,0,0,0,332
06087,2019-03-11 00:00:00.000,06019,1,1,4,9,19,0,21,315
06087,2019-03-11 00:00:00.000,06053,5,7,5,12,19,48,48,1162
06087,2019-03-11 00:00:00.000,06085,6,6,4,16,23,17,252,10
06087,2019-03-11 00:00:00.000,06087,87,90,109,163,352,802,4409,4406
06087,2019-03-11 00:00:00.000,06097,3,3,6,0,24,0,54,539
06087,2019-03-11 00:00:00.000,11001,5,4,4,6,15,13,309,0
06087,2019-03-12 00:00:00.000,06001,2,0,5,3,4,18,127,373
06087,2019-03-12 00:00:00.000,06053,1,1,0,2,0,43,0,0
06087,2019-03-12 00:00:00.000,06059,13,11,13,11,38,48,33,0
